"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34","PC35","PC36","PC37","PC38","PC39","PC40","PC41","PC42","PC43","PC44","PC45","PC46","PC47","PC48","PC49","PC50","PC51","PC52","PC53","PC54","PC55","PC56","PC57","PC58","PC59","PC60","PC61","PC62","PC63","PC64","PC65","PC66","PC67","PC68","PC69","PC70","PC71","PC72","PC73","PC74","PC75","PC76","PC77","PC78","PC79","PC80","PC81","PC82","PC83","PC84","PC85","PC86","PC87","PC88","PC89","PC90","PC91","PC92","PC93","PC94","PC95","PC96","PC97","PC98","PC99","PC100"
"V1123",0.00671667700623809,0.0122377854268171,-0.0025410087247887,0.00512756504091548,0.000778631978800263,-0.0123541489062247,0.00298260343199865,-0.00500533975454834,0.00285394139781817,-0.00152986996196702,0.00508076710825434,-0.00201977297198291,-0.000330968163273096,0.000910116352273046,0.00463012965088105,0.0044497101993065,0.00118568823426188,0.0014659643254273,-0.000662449322281602,-0.00575588145084557,0.00705277044653717,-0.00161875434412966,0.00388385399988591,-0.000451184349169381,0.000788274888923042,0.00571394548271326,-0.005156383511264,-0.00334976118631733,-0.00980419746133705,0.00195984250664201,0.00347807499345557,-0.00492813738793641,-0.00331238848280126,-0.00227725128338842,0.000554174912161739,0.00596672616055387,-0.00330262800631502,-0.00156397481369239,-0.00376888356162832,-0.00430475127927897,0.000541275603168201,0.000436377596275602,-0.00209705526257858,0.00120698486899598,-0.000668899217221257,-0.0115302390713153,0.000247684621046524,-0.00949930921583784,-0.00257295584745995,0.000384885717726073,0.00233493403465413,-0.00900604530973826,-0.00312230957728728,0.00527895420991515,0.00258196733326195,0.000218630806646963,-0.00261077207317166,0.00670085272612755,-0.00307217410818076,0.000189666482257246,-0.00591183048759635,-0.00110910384093673,-0.00375656259437398,-0.00336184472208107,-0.00454970478331181,-0.00293895174323301,-0.00171080488372022,0.0037789868546329,0.00722096771503435,0.00726302715784715,0.0101245529520954,-0.00756568433498162,0.00588827699744434,0.00136600685063952,-0.0029888988165051,-0.00646470443934268,-0.0103785538670458,0.00063377443869794,0.00379877473391853,-0.000429440146546291,-0.000275077468854743,0.000227242753521994,-0.00737573188025511,0.00396883442360347,0.00740394151487851,0.0120288984615116,0.00482875150836875,-0.00529263065620422,-0.0133145636827823,-0.00508299163560816,0.000981196190200802,0.000880698108503156,-0.00310392168644304,-0.00626079261111428,-0.000591926245122285,-0.00275857164515066,-0.0014130333164096,-0.00265502872214753,0.00343328216910348,-0.00287100176830719
"V1124",0.00396810269904971,0.00285725349492482,0.00135574420305541,0.00200951286183825,0.00392665387074721,-0.00183857559584165,0.00119931841628398,-0.00200321122687653,0.00152706667145216,0.000190563523155095,0.00265315370326633,0.000484875341645894,0.00113568601879645,-0.00010770726722251,0.000769677496697765,-0.00161582956133124,0.00287220321431191,-0.00473476320793683,-0.0027459935211751,0.00224294195264727,0.00257361676691983,0.000179727917913172,0.00236167618624412,-0.00377478456484841,-0.00018413294210687,0.000380009077967254,-1.04351946576491e-05,-0.00197542667579344,-0.00222935751166683,-0.000595846729218351,0.00137195160476128,0.00221195256815294,0.000255779274765798,-0.00129076269171459,0.000333808953089649,0.00200919113749403,0.000489681552279735,0.000191917939560185,0.000763493382964697,-0.000571977801903058,0.000123178678674818,0.000549350562387151,0.00232401897682755,-0.000909189527919238,0.000100209260088761,-0.00121620746852089,-0.000686868413708841,0.00056663013193215,0.000631694196240183,0.00172794683574029,0.000535956320480831,0.000290546302691613,-0.00130896892688594,-0.000434121286560963,-0.000142730785960552,-0.000952197199409737,-0.00145173380859326,-0.00267742039735432,0.000454931414217943,-0.000177557169717583,-0.000417921788985477,2.75081205627304e-05,-0.000727624253998698,0.000278273869416528,0.000480675067685704,-0.000650872269941799,0.00108245804014132,-0.000477803966974236,-0.000922371509321355,-0.00216497537037907,-8.89418901264296e-05,-0.00089679242739769,0.00144382625964575,-0.00153609141924707,-0.00144061463667742,9.22704833314103e-05,-0.00100196745069463,-0.00054252173032978,0.000156980706037617,0.00200545742017825,0.00107348963297461,-0.000310090074012533,-0.000536308189922305,-0.00135566709330235,-0.00106706934219732,0.00160184437259158,0.000272751088083766,0.000637003785541895,-0.00060915322341457,0.000207004647989683,-0.00051101468687055,-0.00241242036371266,0.000501159564702433,0.00170661321446222,0.000752401479432758,1.03497130003892e-05,4.96744235285486e-06,-0.0010494673338558,0.000472063488450636,-0.000777741873226125
"V1125",0.00655883697073835,0.0128653178015775,-0.00038500025949753,-0.000645265925879579,-0.00117694908221835,-0.00213598813797118,0.0013278296846589,-0.000470572592968165,-0.000651456041190063,0.000861843636360729,-0.000699590305577798,0.00153814665073784,0.000303105119593023,6.28054795044996e-06,-0.00120931630248546,-0.00141824284516745,-0.000691537394641596,-0.00185968913799372,-0.000810031553656008,0.000802730074860722,-0.000324304341987534,0.00144464634615156,0.00238613363983392,-0.00123597564964814,0.000815661844847098,-0.000528862921462031,0.000933555115180826,-0.000824857310680876,-0.000473358963444349,0.00145821661711353,0.00128822781451548,-0.00134183009543253,0.00114249557559267,-0.000162188089534162,-2.75822645734624e-06,0.000525326608687754,0.000570510698414887,0.00155412628557484,-0.00221952765527314,-0.00162042121619831,0.000636920363086956,0.0011700142245282,0.000157458872839016,-0.000280986111128615,-0.000273801896320875,0.000148370271785701,-0.000916602277465744,0.00151876820282563,-0.00114060627414559,-0.000199110546046657,0.001202509113027,0.000279171204444871,6.5243674668528e-06,-0.000337019030649924,0.000668275966455997,0.000178941878099378,-0.00129745190200836,0.000483907582168978,0.00125758877576635,0.00043167976641785,-0.000911142437484843,0.000227598127632753,0.00064873505856404,-0.000756897632221799,0.000234583325750528,0.000749608053564318,0.000809252127616214,0.0003526260852796,-0.000682322790328936,-0.000257711154626938,0.00261674445470975,0.000707450470171083,-9.32419938809392e-05,-0.00140924752599497,0.000898049138776097,-0.000286841021378868,-0.000136471039983821,0.000964876229824178,-0.000259725641697569,-0.000746696839100315,-7.22089524310525e-06,-0.000370991651098159,0.000234126650950541,0.000325707941081425,0.000283445624695172,0.00132211368380244,-0.000381392961246108,1.26495323518146e-05,0.000178513678962479,-0.00160200558611263,0.000545895749740137,0.000881451987786013,-0.000427014305977927,-0.000487049797725294,-0.000483335656604419,-0.000162189797823258,0.000238939423700876,-0.000325933395999793,-0.00134073841099226,-0.00104318188980868
"V1126",0.0249901491809171,0.00989421697960343,0.000495568358542866,0.00124693814498339,0.00146418120151382,-0.00401022445682428,0.00268057897988685,-0.0037483899266792,0.00510676440120878,0.000251237750641038,0.000185543833344466,0.00134784592731916,0.000835320160761813,-0.000954880479465201,-0.000734654832459402,-0.00239601783272529,0.00013581652105146,-0.00564810316360499,-0.00477900549650227,0.000949727726741301,0.00116456019469239,0.000758950252444372,0.00446433377698707,-0.000854517210986544,0.000691086724397901,0.001256197220314,-0.00234044916763071,0.00100936926766632,0.00139451958079523,0.000503789145851965,0.000106543197822566,-0.00103654965413819,0.00250285027732618,-0.000546880189078483,0.00165569727250555,-0.000470236727399787,-0.000429238250142515,-0.00101013506046637,-0.00167338991842406,-0.000282281259586732,0.000487002987939947,0.000187839024855168,0.00149435386557008,-0.000374757171479059,-2.48565684181317e-05,0.000360142678243477,0.000318359875702824,0.000934981635875863,0.00053637289670299,-0.00118928185159821,0.00319915505908528,0.00153706437788695,-0.00153578594310421,-0.000862766273521317,-0.000191112948061267,0.00157238541730324,0.0010367113112342,-0.000559146918712272,0.00201944808516371,-0.00039118539459309,-0.00102137538699942,-0.000709868389211079,0.00132339827526828,0.000125329511192841,0.00168794667547587,0.000772406537617041,6.36758419269673e-05,-0.000580990654657675,0.000295346706924978,0.000572945919169092,-0.000421028646852532,0.00198233785123033,-0.00229580009108657,-0.000187009086266532,0.0024506435259981,0.000348167394530881,0.00165813980440842,0.000547666969014649,-0.00220056133577811,-0.00158763054879293,-0.0012055630325715,0.00100266616868769,-0.00144406598488276,-0.00123965549168722,-0.00124047898697655,-0.000136902654560648,-0.00011443724030796,-0.000541216957646685,-0.00034768941919306,-0.00100045781256278,-0.000134345130423179,-7.61982775465398e-05,0.000498956847813763,-0.000780270060022507,-3.63693794234806e-05,-0.00023342332522159,0.000320162157004522,0.001307640258503,0.000182031060413428,-0.00150035348039453
"V1127",0.00633698829893166,0.0081696890145153,0.0014647799612315,0.00187209821037425,0.000200233392785438,-0.00306298254694336,0.00424637401469313,0.000227967276787373,-0.0037578700716385,0.000271642676884015,-0.000340079732936135,0.00147154986245452,0.00158652101398818,-0.00232571967968073,9.34388305230076e-05,-0.00500270346960676,0.00231495875032597,-0.00640424797686112,-0.00109798357487026,0.00037226175539299,-0.000334823874379923,-0.000259651514804981,0.000632059616487477,-0.00223771147129095,-0.000194281965986202,0.00292069207520694,-0.00130767596795639,-0.00252815345792258,-0.000899690754516997,0.00257502974514966,-0.000626327339242154,0.00145003675578499,0.000603537220580906,0.00120818096976479,0.00148003187232499,0.00219300127695209,-0.00247458451824261,-0.0017006562850207,-0.00277439699480481,-0.00184107675141677,0.0018151958369739,0.000252817239712323,0.00302745567856257,-0.000378880625203529,9.9057976507168e-05,0.000165778825561266,-0.000957717733568655,0.000307539599031395,-0.000969919641882755,0.000144897971901201,1.23198402411534e-06,0.00101845087149108,-0.00165424933670007,-0.000856213403312376,0.0010735494229548,-0.000396581110954399,-0.00120392513317137,0.00038830933986604,0.00020630901920059,-0.000751977496476241,0.00120142716310823,0.000370233709445147,-0.000589605903261026,-0.00149325375438907,-0.000397984165668487,0.000246879267372444,0.00044610403478014,-0.000105854267286118,-0.00211528642367952,0.0012749892880908,0.00105461003324997,-0.000590246580836216,0.000500513198000404,-0.000178308635197044,-0.00035543676315022,-0.000280806541343458,0.000464316892216363,-0.000270936494983256,-0.000847037076907926,-0.000120622814403181,-0.0014106573992101,-0.00032829669581182,-0.0009419841771916,0.000379796785270075,0.000157029153057184,-0.00155140296635393,-0.000225584220051281,6.1692804830326e-05,-0.000454450869245595,-0.000495120680501262,0.00175622995560793,-3.66974308977161e-05,0.0013072618539692,0.000482773744200069,-0.000620918721571606,0.000454341557584804,0.000426367930407455,-0.00138217457834611,-0.00070276425587522,-0.000227719744451055
"V1128",0.0119640529905009,0.000841665198087666,-0.00173797475254172,0.00245423433276415,0.00257585624362837,-0.00151679567662812,0.000871930880686223,0.00188970021096762,-9.55453298567489e-05,0.000384653368016414,0.001410311272096,0.0010564739906814,0.00112068994419764,0.000312646194022211,-0.00111902403181765,0.00172643817958247,0.00100604615646974,-0.000522231522390589,-0.000837228165731526,0.0026563912714705,0.000477798702845355,-0.00142460932583037,0.00480394625320482,0.000491465916415127,0.00364024813166803,-8.83377763025637e-05,-0.00140318680552665,0.0013827669114484,-0.00148359511379598,0.00313055728617947,-0.00289470262320817,-0.00242926624083026,0.00132314312661721,-0.000528685825007087,-0.000989028611391624,9.23785514942352e-05,0.000194612793648441,-8.99776251572811e-05,-0.0009866064923341,-0.000433567143452902,0.000237928361548683,0.000464290955050908,-0.000199736856932464,0.000111525530257088,0.00088884922233255,-0.00103284351015206,-1.02918071125451e-05,0.00214470615735515,-6.33000311570455e-05,-0.000875103721811505,0.000925784440704536,0.00122340811243747,0.000714888543995302,0.00159151973453457,-7.7792025525115e-05,0.00132359030631445,-0.000484723979763902,-9.65094201152535e-05,-8.51607344321625e-05,-0.00069134605005459,-9.07988867591506e-05,-0.000820130396289108,-0.000567768660377241,0.00122860406031732,0.000274377210462146,0.000643520581258139,1.01687159706894e-05,0.00150142782647847,0.00114064663977189,0.000439448916896642,-0.00041349226806278,0.000503481199495696,-0.000203403676870079,0.000531490843969682,-0.000981720158485617,0.00165265134917934,0.000725941371645202,-0.000407124049331552,-0.00171185906887452,0.000473044461321096,0.00212843294959521,-0.000360594747648304,-0.000612184692163315,0.00130346749924406,-0.00145635854267159,0.000700530805970542,-0.000264587265661885,-0.000272280278522092,0.000177822301106443,-7.16886226029692e-05,0.00108145211272709,-0.00126246883509564,-0.00223092877564368,0.00141527719277098,-0.000621912410021213,-0.00231734242148466,8.46327211295682e-05,0.000307671128266035,0.000718493431050925,-0.00067373261941811
"V1129",0.0122757199981653,0.00631871379944502,-0.000432772049261606,0.0038405328489934,0.00447528924347656,-0.00768879641143376,0.00152161491901752,-0.00169323327197543,-0.00021648495694287,5.27346310153362e-05,0.00211882067535237,0.00102570969573139,-0.000236715018318204,-0.000657693437816223,0.000522587262949152,-0.00119322819133905,8.87784438832405e-05,-0.00420198214133111,-0.00146756604486838,0.000250080593654255,0.000237482287203707,0.00111590531047042,0.00258650008223883,-0.00194342765075715,0.00350357356605337,-0.000786363115739411,-0.00161541340515934,-0.000443659919110902,0.00198932463190277,0.00135550958185502,3.23165676614337e-05,0.00023294633519059,0.000510463772406214,-0.000432880862617151,0.00086618017698641,0.000160894828093304,-0.000585420301119169,3.97151014334183e-05,-0.00201720616545506,-0.000137872397675113,0.00054009303527056,-0.00060246415531837,-0.00017064359784791,-0.000134937821215079,0.000396560778624378,-9.78881680560104e-05,-0.00100791692819264,-0.00117535518593912,0.00290814648767509,0.000206358853579661,1.54142303718928e-05,-0.000593125627779237,0.00022561784016238,0.000138144371308443,0.000967083617250966,-0.00070781872167915,-0.000674768876710201,0.000192459234124948,0.00066023979026023,0.00263503711434849,0.000493480593823548,0.000337104907641862,-0.00103931151497149,0.00173589378968951,-0.000842535958443142,-0.00030195877027208,0.000471324109395545,-0.0002283686197244,-8.16366160837502e-05,0.000530472872957143,0.000498049955643385,0.000355728853705998,-0.0016400537580777,0.00025156011776196,0.00148334882496395,0.000321616930398593,-0.000181370042256705,0.000593526126646944,-0.000121468238672557,-0.000218035339308949,0.000631308185783592,-0.00143514834574991,-0.000848637782631967,0.000575225017189691,-0.000483683693672748,0.00116335742032938,-0.00015692745530277,0.00164753234258031,0.000110467364341384,0.00152590308700074,-0.000810957805996453,-0.000266822622613922,0.00108993303140335,-0.00150972055377329,-0.000348691303264441,-0.00123764002668153,-0.00111078888577603,-0.00131988077554873,0.00022750503307081,0.000441091657791926
"V1130",0.00477151515989776,0.00949241330245768,0.00140490864269753,-0.00154875415726997,0.000895248029867673,0.000761657350421106,0.00406324341216382,-0.00186960751897512,0.0014889429612545,0.000876493672591342,-0.00103396908671832,2.61788760926128e-05,0.00217958630291117,0.00012748580667955,-0.000267195865813296,-0.00192524332929747,0.00182508127191808,-0.00371504911376611,-0.000278289386009308,0.00220762498302542,-0.000426675148299783,-3.00185706619774e-06,0.000816633576524249,-0.00229428920928465,-0.000234540702489123,0.00133702438312032,0.000686287996431951,-0.00221457962499535,-0.00131201786487289,0.00130817974844642,-0.000587579359565592,-0.000434144351386131,4.53866909891923e-05,-0.000477545688827443,0.00120364393176084,0.00132668865384588,-0.00113426928752884,8.28899149139405e-06,0.00109904061955287,-0.00278751002804211,0.000274326785451981,-0.000410201636014737,0.000724052386547339,-0.000479926211283522,-0.000222413486498619,0.000605314517413303,-0.00161277953849501,-0.000137913496507987,-0.000299754237946827,7.99752235349475e-05,0.000208958474090991,-9.8560948232717e-05,-0.000541780359650813,0.000373974952289728,0.000438911323793053,-0.000223757979147311,0.000289365287398584,0.000978434064009739,0.00161118201971095,-0.000391618089499407,0.00023186208048387,0.000550513234137563,-0.000120552691297144,-0.00107096800499247,4.67206133847912e-05,0.000417351079464635,-0.000651015489845531,0.00173066436022906,-0.00140111418010448,-0.000472408739576069,-0.001440162293365,-0.000254329931928316,-0.00205316646439725,-0.000152448375887107,-0.000826207512359215,-0.00186873663147,0.000138408731545469,0.000583858568204761,-0.000161958513005434,-0.000410169411525791,-0.000701835796772166,-8.22506851592907e-05,-3.66602924711432e-05,0.00029785818781117,0.000969443688930001,0.000594611490464044,0.000353762530552286,-0.000569317711256693,-0.000650974782150759,-0.000747186275681614,0.000887953148339228,-0.000757176256545665,-0.000152976786810528,0.00136702633939812,0.000479507312910524,0.000449114407310929,-0.00162449136427117,-0.000902295412849177,-0.000715882308365991,0.000890686668566973
"V1131",0.0027482922168905,0.00287545619032533,-0.00673855310214996,0.00458213827739663,0.0017272516950518,-0.0011985691964473,0.00229741734362715,-3.12941172888894e-05,0.000339250508295562,-0.000310918717515554,0.00240918724773383,0.000397042208336349,-0.00102220449078821,0.000342695674632475,-0.000259248982689208,0.000573314095115804,0.000466562962599974,-0.000715365452897904,-0.0015301508355856,0.00250965890319559,-0.00152619485745769,-0.00243197770401664,0.00270662720138365,-0.00125129585655213,0.00350425928268951,0.00341479963290553,-0.00153708886658095,0.000703844206346857,-0.00189833591577399,0.000582103420152337,-0.00257759264335441,-0.00237381567194696,-0.000183392666722812,-0.000296776598681207,0.0031099684633119,0.000981573431215998,-0.000944734751918734,-0.000354492137747189,-0.00028505325026695,-0.00103804614236352,1.98998564998162e-05,6.24384236353232e-05,0.000617479166613095,0.00161637448679749,0.000895215789372522,-0.00010581078940651,0.00037863166610019,0.00162203047731829,0.000230478401590732,0.00121271669931558,0.000284901163672671,0.00025177614437439,-0.00082679420754837,0.00145585115529524,0.000292529258331583,0.000958916528120659,0.000597814887856893,0.000406155690932481,0.000858452139116806,-0.00195990327874929,0.00210727406956327,0.000108634421930732,-0.000692485509010356,-0.000614582689469392,0.00202938537531417,0.00272635363075211,-0.000542789268086369,-0.000397835076648135,0.000976890802009247,0.00128347757897137,0.000908094812870068,-0.00016983064442554,-0.00187261819795441,8.27782082927931e-05,0.00170072005895374,-0.00202328576633965,0.00158784160842354,-0.00210651734585058,0.00018115254593343,0.00167202815966051,0.00218598305346638,0.000223432505553148,-0.000652326517871768,0.000251586328298982,0.00187399523845432,-0.000492416401748442,0.0010399026935218,-0.000648680962787836,0.000123724629161522,-0.000727754159588446,-0.000257583937782493,-0.00226310827055575,-0.00132961138291403,0.000707617125114417,0.00197103230682572,-0.00130089366540096,-0.000510190303193269,0.000712551379571245,-0.000323062867431817,-0.001928179471594
"V1132",0.0053305045912207,0.0087292523164053,-0.00204014794648864,0.0040221603467404,0.00360416457890089,-0.00355353791635995,-0.00208696996133457,0.00147238996873789,-0.00190497450422947,-0.00105833357626274,0.00801705141116777,-0.000755704217083235,0.000989399966278864,0.0019143988851097,0.000457370257031183,0.00193133393256597,0.000618336212132435,-0.00434622694416912,-0.00420395247751845,0.00166087659435935,0.00364858194613348,0.000139362478335821,0.00473769774014745,-0.000615336893690015,0.00442995719368676,0.00223547527906775,-0.000570240064562965,-0.00217959779606873,0.00250839277005521,-0.000395080966065613,-0.000789572871367481,0.00212300114506595,0.000251697181067085,-0.000896984068896615,0.000542588679659825,-0.000631386716784291,-0.00163812983929866,-0.000747709132147765,1.83599394771052e-05,-0.00270098634171523,-0.00291695243205758,0.00072118381213424,0.000212305326981295,-0.000710481915066789,0.000598902179000253,-0.00361783185007275,-0.00207726096960138,0.00143322882125952,1.21647353439806e-05,-0.00192662821113657,0.00403351385320657,-0.000543481234051502,-0.00128507008721162,0.0011953430997941,0.00128990346352229,0.00016787532333854,-0.00116366112764345,0.000316800939515997,-0.00138990252419258,-0.00187985940579784,0.00234579407015415,-0.00476193164733728,-0.000487433448976808,0.00321135154500997,0.00072875142525069,-0.000739250858815299,0.00339891316758707,0.000777910511072502,-0.0016027326378452,-0.00254736188863047,4.45750533044957e-05,-0.000771530643364408,0.00389670706548741,0.003328549007573,-0.00260689256333503,0.000430581601135954,-0.00166447931719119,0.00564385936623741,-0.00402118076466934,0.00180873652036361,0.00042885035177724,0.0028678378987129,-0.00213631837499509,-0.00176833127474968,0.00337655580613512,0.00266805584948027,0.00010813263940992,0.00138228394849766,-0.000904932965267034,0.00273670071656906,-0.00129534189149981,-0.00404602671487113,0.00129305052465304,0.00217524461140747,-0.0030941649226317,-0.000393627168012868,0.00331965490082366,-0.000340223271588777,-0.000954115379001172,7.71982067249058e-05
"V1133",0.00520329445100924,0.00623123252787867,0.00173617116503652,-9.33717132697955e-05,0.00169565200663226,-0.00165486344587884,0.00692953016940878,-0.00314576527255729,0.00240996592271684,-0.00381520160056061,0.00368990453147956,-0.000929177466531362,0.00341374977429122,-0.000191218054756074,0.000371940461263793,-0.0048349377932352,0.000277239663627829,-0.00665943015452561,-0.00077115087321013,0.000682219252063968,0.00114179416545166,0.00126628433369995,0.00208304955603957,-0.0053798255879324,0.00606808978128119,0.000505274218635813,0.000876955526953553,0.000354225375477835,-0.00204241956839387,0.00706495235995154,0.000788730472716789,0.00117421520825693,0.00240591212577252,0.00292319935367689,0.002635561966351,-0.000521755690969588,-0.000566508896815491,0.00235174357898519,-0.00455726361523494,-0.00458541293252118,-0.00152894387961744,0.00460068426494263,-0.000793227535396594,0.000996221698017265,-0.00153092029846378,0.000886525765103215,-0.00259970557472307,0.000897042679843542,-0.00211018492283182,-0.00219291049277124,0.00597401105736783,0.00480576084430342,-0.00220692893437645,-0.00354824400493446,-0.00733705658599406,-0.00168026256059664,-0.000504883683405871,-0.000400861140144809,0.000517627127722875,-0.000638564817549591,-0.00264896262029634,-0.00261437423412659,-0.000496736271655302,-0.00022560766369367,-0.000735398247232051,0.00205035054272434,0.00274485517282758,-0.000988215499098672,0.000480562008745939,-0.00150274670445284,0.00191481212844712,0.00157595325952825,-0.000277639453843343,-0.00378992796166854,-0.00154975000786514,-0.00118486131441988,0.0016601533732718,0.000595747433640083,0.00227835721958799,-0.00214371233039692,-0.0029906143780985,-9.85525719444621e-05,-0.00223068238814346,0.00216410319449446,-0.00467581592114119,-0.00285512054766101,-0.00283568881062974,3.14772561008669e-05,-0.0109901003054139,-0.00454048372497823,-0.00109508447766025,0.00364237042106124,-0.00028485111672052,0.000594224766591173,-0.00102669539927968,-0.00324548110637643,0.00203786335415658,-0.00292581981592317,-0.00241047713688206,-0.00206507469434099
"V1134",0.00836751205720446,0.0133237927260467,0.00126629873858766,0.00247732374292734,0.00249649670838563,-0.000884947268181914,-0.000150071841427023,-0.000978772270888075,0.00525834074681356,0.000676472138580501,-0.000757209681228893,0.000679211785843762,0.00205366899742739,0.00015215831162945,0.00190133581852282,0.00247105237688729,0.00298193923742536,0.000599454523841509,-0.00164929537661927,-0.0024498162949085,0.00120202027074924,-0.00209791764883754,0.0021876949870058,7.41828618876343e-05,0.00152965474417031,-0.000726971047619676,0.000518147312465207,-0.0019107076020966,-0.00124365338454931,0.00104165133577563,-0.000254989033797414,0.000718556676836716,-0.000136279237363195,0.000131680002216335,0.00222139986347704,0.000703413934066621,0.000259554636774182,-0.00238796543640063,4.75989639639022e-05,0.00110100352717809,5.74194861626027e-05,0.000910054816517745,0.00150550195659027,-0.00126941680425828,0.000864819375778536,-0.00111361869676912,0.000511374760471756,0.00147962182727945,-0.00025534934955755,-0.00105635290880566,0.00146739054478366,0.00219617812381892,-0.00249260201839458,0.000639536774883608,-0.00160641751377509,0.000826896814043021,0.00099528206622922,0.000282738720728392,0.00330603242761387,-0.00295549751899858,8.72382143753743e-05,-0.00240639439528022,0.000632461503640905,0.00138443184568272,0.00121661399944855,0.000920722517294344,-0.00150840549621197,0.000196225861228836,-0.000207144191303997,0.000476669267512772,0.000329188964701241,0.000960545284781489,-0.000798654361556332,-7.70664093138331e-05,0.00134913244227652,0.000592960877160021,-0.000527611995392696,0.00122675063164252,-0.000285838450597098,0.000345489824067345,0.00029983528280212,-1.44118907352129e-05,-0.00083251260070513,0.00116881491795864,0.000159839301734312,-0.000314927820280794,0.000307599573697735,0.000702528495190393,-0.0012994870284965,-0.00187004495472643,-0.000148976320214697,0.000605386899969768,0.00131962255650993,-0.0005884042663598,4.04319237405596e-05,-0.000374910010245765,-0.000668279102831318,0.000551865604047132,0.000510459631746268,0.000143821234309675
"V1135",0.00553705010849188,0.00514322462583976,0.00232578810859837,0.00233588475266339,0.00202846653340517,-0.00161983411276072,0.00324432660286208,-0.00305202085164817,0.000352944597646609,-0.00014655153334075,0.000145798823459593,-0.000283430411211261,0.000447063355205635,-0.00118763032182904,-0.000361012083225645,-0.0025552658727009,-0.000873216780354274,-0.0037221117274656,0.00143034582655176,0.00234555317821931,-0.000426962246524528,9.86421617835801e-05,0.000524498212801228,-0.00129752883560164,-0.000740968493513101,0.00200574065551953,-0.00140406660393106,-0.00159017792587289,0.00175021777816971,0.00168673981332556,-0.000610798171608578,-0.00120737010914813,0.000459571032371853,-0.00109588569017748,-0.00124811743208787,0.000882034623132577,-0.00112146758922333,0.000952595337883337,0.000449591792457349,-0.00260329094539961,0.00102234741927867,0.00189204569097824,-0.000742738775232917,0.000736857086964155,-0.0010686146145349,-0.000331288933795627,0.000313528236185741,-0.00100839331582769,0.000409263404414453,-0.000268876315452331,0.00348740894997837,0.000283721107889838,0.000830135429834462,-0.0028015210712217,0.000324583045820934,-9.41322544042388e-05,-6.8497559439464e-05,0.00123127654410741,0.00109466333165194,-0.00143854459036502,-0.000994832415585137,9.52357887973629e-05,-0.000699883535618141,-0.000266186084576086,0.00129333661294486,-0.000400656447292792,0.00107836701427306,-0.000635865635972254,-0.00151931692292353,0.00181315491305821,-0.000270341520931796,0.00218299447714886,0.000917630925494998,0.00135539790923067,-9.53390963154102e-06,-0.000743759747637586,-0.00120214293319502,0.000661083527954496,-0.000124157211640157,-0.000886617439964139,-0.000328859137665291,-0.000611731222527314,0.00177643415207952,0.00136728492696474,-0.00116237047208004,0.00359958262381985,-0.000205869009816196,-0.000204983495333801,-0.000435100539410408,-0.000675494895382218,0.00110769530356751,0.000903462606964208,-0.000418333906067253,-9.61685282641209e-05,0.000984477960764082,-0.000505618816445239,0.00016771749709105,-0.00148944359743288,-0.000738986278755766,-0.000700567310912098
"V1136",0.00170743320724961,0.00221065481514567,0.000837858683690858,0.000399452700605487,0.00140973115184823,-0.00234386619110876,0.00332261133699798,-0.0010395979302894,-0.000377168912859567,-0.000565940961292528,0.00143114884000534,-8.68849335645899e-05,0.00102857681409488,-0.00105150411674083,-0.000399842144832723,-0.000846592773102482,0.000729128896389307,-0.000893491987689683,-0.000493917844442115,0.000765203732010062,0.00108725928351328,-0.000296874526550574,0.00147227673768312,0.000272268788764267,9.25285965317136e-05,0.000888376511134815,-0.000356273187627359,0.0011920633457639,0.000887815583684096,6.2935513694622e-05,-0.000452262730135291,-0.000799538094296419,0.000586582963417644,-0.000171715909556127,0.000450984360688492,-0.000510531385023319,-0.000211312385197796,0.000548205811698393,0.000330452652604328,-0.00113614764815232,-0.000309886182975464,2.1012106696041e-05,0.00157145194689748,0.000741247286221718,6.93125119118381e-05,-0.000102363665054061,-0.000404868588385305,0.000554196415522623,0.00125522410352008,-0.000319527552109145,0.00119479063838112,-0.000821531999579055,-0.000214069314345176,2.44312614851595e-05,0.000509767479710578,0.000470315005009139,0.000472135318501534,-0.00131444874620466,0.000347169775187718,-8.70672814991969e-05,-0.000263213271053966,9.28077992785e-05,0.000409337937852176,0.00109078314190682,0.000258538990890249,0.000652915060336031,-0.000721797267223302,4.18182481412241e-05,-0.000162025152283492,0.000363475607121963,0.000877550421319347,-0.000370436516015633,-0.000216051735747238,0.000488227519461395,-0.000277909794866944,-0.000979377809590435,-0.000583337571291324,-0.000871590369458901,4.13236673692597e-05,-0.000127526908494211,0.000177207829574508,-0.000288084983917944,-0.00137795791825382,1.73341337171127e-05,0.00066426302351942,-0.000212248029014859,0.000258392824382699,-0.000703054079215493,-4.96399465297107e-06,-0.000324624144960387,-0.000330755552175774,0.000809897213018127,0.000454977736448552,0.000613127213696112,0.000319092647613196,0.000696435480812878,-0.00074446551862828,-0.00112109000001253,0.000145035811089119,-0.000296513749458845
